Generation,Distance,Routes
947,2045,15
948,2036.62,15
949,2020.22,15
950,2009.78,15
951,2002.39,15
952,1994.61,15
953,2005.85,15
954,2001.22,15
955,1998.18,15
956,2004.48,15
957,2024.2,15
958,2030.47,15
959,2015.49,15
960,2009.43,15
961,2014.18,15
962,2020.66,15
963,2034.86,15
964,2015.67,15
965,2013.7,15
966,2012.33,15
967,2008.64,15
968,2014.99,15
969,2008.59,15
970,2000.89,15
971,1989.87,15
972,2009.94,15
973,2008.08,15
974,2007.21,15
975,1999.7,15
976,2001.67,15
977,2014.64,15
978,1994.98,15
979,2000.74,15
980,1996.4,15
981,1980.34,15
982,1989.04,15
983,1996.23,15
984,1994.9,15
985,2011.96,15
986,2013.52,15
987,2011,15
988,2003.46,15
989,2005.51,15
990,1985.24,15
991,1988.04,15
992,1985.22,15
993,1989.41,15
994,2006,15
995,1998.55,15
996,1993.16,15
997,1983.35,15
998,1981.05,15
999,1993.46,15
1000,1986.42,15
1001,4241.35,56
1002,4036.32,54
1003,3818.68,52
1004,3687.87,51
1005,3611.96,49
1006,3576.45,48
1007,3502.81,46
1008,3435.4,45
1009,3357.12,44
1010,3269.85,43
1011,3228.99,41
1012,3181.35,40
1013,3132.94,38
1014,3064.12,37
1015,3013.69,36
1016,2966.15,35
1017,2925.52,34
1018,2878.23,33
1019,2823.5,32
1020,2781.24,32
1021,2744.86,31
1022,2709.36,30
1023,2677.21,29
1024,2660.96,28
1025,2624.47,27
1026,2602.61,26
1027,2587.84,25
1028,2572.34,25
1029,2541.45,24
1030,2535.22,24
1031,2522.97,23
1032,2495.08,22
1033,2486.86,22
1034,2502.66,21
1035,2484.84,20
1036,2459.82,20
1037,2435.78,20
1038,2417.38,20
1039,2411.7,19
1040,2397.86,19
1041,2371.39,18
1042,2352.08,18
1043,2330.01,17
1044,2341.2,17
1045,2358.6,17
1046,2333.89,17
1047,2335.17,17
1048,2325.21,17
1049,2293.8,17
1050,2291.78,17
1051,2266.11,17
1052,2281.86,17
1053,2272.39,16
1054,2257.68,16
1055,2238.7,16
1056,2239.76,16
1057,2228.38,16
1058,2226.79,16
1059,2205.11,16
1060,2199.27,16
1061,2196.62,16
1062,2198.25,16
1063,2197.27,16
1064,2190.17,16
1065,2191.88,16
1066,2189.35,16
1067,2187.98,16
1068,2174.91,16
1069,2160.46,16
1070,2171.21,15
1071,2180.58,15
1072,2180.62,15
1073,2180.13,15
1074,2182.88,15
1075,2183.33,15
1076,2174.55,15
1077,2169.7,15
1078,2157.26,15
1079,2162.79,15
1080,2172.89,15
1081,2176.86,15
1082,2164.05,15
1083,2154.55,15
1084,2155.17,15
1085,2140.01,15
1086,2137.35,15
1087,2135.99,15
1088,2130.11,15
1089,2125.62,15
1090,2133.86,15
1091,2125.04,15
1092,2121.45,15
1093,2109.97,15
1094,2105.85,15
1095,2112.03,15
1096,2100.5,15
1097,2095.28,15
1098,2097.84,15
1099,2099.34,15
1100,2101.21,15
1101,2104.57,15
1102,2097.99,15
1103,2098.23,15
1104,2100.6,15
1105,2102.34,15
1106,2106.78,15
1107,2109.55,15
1108,2106.16,15
1109,2100.14,15
1110,2103.17,15
1111,2098.13,15
1112,2100.98,15
1113,2092.91,15
1114,2093.28,15
1115,2104.1,15
1116,2107.15,15
1117,2098.63,15
1118,2086.67,15
1119,2096.12,15
1120,2105.14,15
1121,2097.68,15
1122,2101.51,15
1123,2104.51,15
1124,2112.93,15
1125,2113.45,15
1126,2113.94,15
1127,2106.68,15
1128,2108.4,15
1129,2106.52,15
1130,2097.14,15
1131,2102.72,15
1132,2088.32,15
1133,2096.45,15
1134,2099.24,15
1135,2111.24,15
1136,2101.32,15
1137,2090.72,15
1138,2085.66,15
1139,2095.69,15
1140,2084.44,15
1141,2084.49,15
1142,2090.8,15
1143,2096.52,15
1144,2095.3,15
1145,2104.79,15
